VMail Message,Day Mins,Eve Mins,Night Mins,Intl Mins,CustServ Calls,Day Calls,Day Charge,Eve Calls,Eve Charge,Night Calls,Night Charge,Intl Calls,Intl Charge,Area Code,Phone
0,51.5,164,169.4,9.5,3,90,8.76,98,13.94,80,7.62,4,2.57,408,327-9957
19,155.7,185.4,192.7,8.2,3,104,26.47,118,15.76,116,8.67,2,2.21,408,338-7527
23,245,265,239.7,14.9,2,88,41.65,105,22.53,108,10.79,3,4.02,510,348-8711
0,131.7,163.1,201.1,10.7,1,99,22.39,109,13.86,116,9.05,3,2.89,415,421-3226
0,111.1,313.4,215.7,10.5,1,126,18.89,95,26.64,82,9.71,6,2.84,415,391-4358
9,88.5,324.8,79.9,8.2,3,100,15.05,109,27.61,86,3.6,4,2.21,510,379-2523
44,116,150.1,246.8,12,1,85,19.72,120,12.76,98,11.11,2,3.24,408,419-2369
0,155.5,133.1,253.1,9.1,1,81,26.44,94,11.31,77,11.39,2,2.46,510,382-1227
30,106.5,225.7,188.6,5.7,2,65,18.11,108,19.18,61,8.49,3,1.54,408,409-5749
31,175.2,199.2,219.8,13.2,1,68,29.78,73,16.93,99,9.89,6,3.56,510,362-7951
0,154.7,177.8,172.9,5.9,4,84,26.3,125,15.11,90,7.78,2,1.59,408,415-3537
34,247.2,225.5,186.3,6.1,2,105,42.02,133,19.17,76,8.38,5,1.65,510,373-3959
32,218.4,236.7,192.2,13.2,0,93,37.13,132,20.12,137,8.65,3,3.56,415,358-1346
24,227.5,234.9,166.4,9,1,81,38.68,71,19.97,128,7.49,13,2.43,415,381-8422
30,185,249.5,157.8,7.4,0,117,31.45,141,21.21,103,7.1,7,2,408,360-9005
0,186.8,253.4,273.1,12.3,2,89,31.76,51,21.54,105,12.29,6,3.32,408,344-5967
0,158.8,211.8,198.1,10.3,1,119,27,105,18,101,8.91,3,2.78,415,396-6390
0,208.7,212.8,178.1,8.5,0,150,35.48,104,18.09,98,8.01,4,2.3,415,346-5036
0,185.9,212,282.3,11.3,3,95,31.6,98,18.02,81,12.7,4,3.05,408,328-7252
0,222.5,169.7,264.3,9,2,74,37.83,75,14.42,94,11.89,3,2.43,415,360-1745
0,201.1,170.7,237.4,11.6,3,101,34.19,86,14.51,113,10.68,3,3.13,415,358-2046
17,167.9,243.7,211.9,9.1,1,114,28.54,93,20.71,114,9.54,2,2.46,415,344-6935
0,239.1,243.5,230.9,10.9,3,88,40.65,79,20.7,92,10.39,3,2.94,408,401-9665
0,175.7,211.8,137.9,9.2,5,109,29.87,97,18,109,6.21,3,2.48,510,399-5291
29,111.2,263.5,224.7,9,6,90,18.9,98,22.4,128,10.11,6,2.43,415,409-6588
0,87.7,214.8,201.3,10.8,1,74,14.91,58,18.26,147,9.06,6,2.92,415,358-5721
0,244.1,246.9,200,7.2,0,99,41.5,111,20.99,133,9,2,1.94,415,414-7446
27,165,127.3,284.4,7.7,2,89,28.05,118,10.82,95,12.8,4,2.08,415,329-9517
27,127.4,103.3,164.2,9.1,0,110,21.66,99,8.78,73,7.39,3,2.46,408,415-9553
0,194.8,292.7,224.6,5.5,0,106,33.12,103,24.88,82,10.11,3,1.49,415,413-3177
0,54.7,256.1,176.6,11.1,1,131,9.3,105,21.77,135,7.95,4,3,415,347-5113
27,283.4,224.1,241.3,14.4,2,104,48.18,152,19.05,63,10.86,7,3.89,510,330-2662
0,258,246.5,173.2,10.9,0,112,43.86,117,20.95,100,7.79,3,2.94,408,330-5824
0,90.5,211.7,194.9,9.3,1,142,15.39,75,17.99,76,8.77,2,2.51,510,411-1261
0,235.6,115.9,185.4,16.2,0,132,40.05,129,9.85,136,8.34,2,4.37,415,329-8788
0,142.5,231.4,131.2,10,2,82,24.23,110,19.67,67,5.9,4,2.7,408,333-7869
0,54,179.3,247.2,10.2,1,68,9.18,96,15.24,101,11.12,8,2.75,408,399-4800
0,214.8,131,216.9,9.4,3,87,36.52,114,11.14,104,9.76,3,2.54,415,402-2072
0,251.4,196.6,192,11,0,118,42.74,80,16.71,53,8.64,2,2.97,510,403-6187
0,139,250.7,286.2,6.1,4,99,23.63,108,21.31,87,12.88,3,1.65,408,355-2872
0,117.3,208.7,203.4,14.4,2,114,19.94,105,17.74,98,9.15,2,3.89,415,386-2970
0,264,132.2,177.7,10.6,3,108,44.88,75,11.24,91,8,8,2.86,415,389-6081
0,82.6,204,224.2,9.1,1,105,14.04,99,17.34,122,10.09,4,2.46,408,348-7556
28,175.8,253.6,128.5,11.4,1,126,29.89,76,21.56,72,5.78,5,3.08,415,334-9163
0,220.4,211.2,259.3,13.6,2,100,37.47,79,17.95,112,11.67,8,3.67,408,411-4293
0,217,152.3,134.3,11.8,2,104,36.89,83,12.95,109,6.04,4,3.19,408,375-5562
25,129,290,177.1,11.6,1,77,21.93,110,24.65,110,7.97,5,3.13,415,386-3823
0,150.5,152.9,215.9,3.5,1,106,25.59,112,13,86,9.72,3,0.95,408,364-6445
42,193.3,263.3,214.4,11.1,0,66,32.86,85,22.38,97,9.65,4,3,415,383-2251
0,189.5,103.8,180.6,10.8,2,122,32.22,95,8.82,106,8.13,5,2.92,415,351-3169
33,137.8,235.5,268.1,11,2,95,23.43,128,20.02,70,12.06,6,2.97,415,413-6380
0,129.3,142.7,258.3,12.3,3,80,21.98,101,12.13,89,11.62,4,3.32,510,380-9674
0,115.6,213.6,218.4,10.7,1,77,19.65,100,18.16,72,9.83,6,2.89,510,345-2319
23,221.9,254.7,250.5,7.2,2,114,37.72,84,21.65,117,11.27,5,1.94,415,377-5441
0,263.7,186.5,195.3,18.3,1,113,44.83,103,15.85,99,8.79,6,4.94,415,358-3692
0,61.3,194.4,143.1,11.4,1,91,10.42,94,16.52,80,6.44,9,3.08,408,400-5831
0,183.8,164.7,111,10.1,1,113,31.25,110,14,87,5,4,2.73,408,357-5995
0,167.4,143.8,140.1,10.3,0,68,28.46,74,12.22,111,6.3,3,2.78,415,391-2159
27,154.1,195.3,276.7,13.2,4,122,26.2,150,16.6,86,12.45,2,3.56,510,398-5954
0,252,170.2,209.2,5.7,0,101,42.84,105,14.47,64,9.41,5,1.54,408,385-6175
0,163.1,291.7,96.4,11.2,0,94,27.73,108,24.79,111,4.34,3,3.02,408,334-2961
0,198.3,187,133.5,16.6,2,80,33.71,89,15.9,96,6.01,4,4.48,415,405-4303
0,324.7,236.4,187.6,13.1,0,48,55.2,82,20.09,78,8.44,5,3.54,415,406-4100
0,128.3,215.3,143.7,14.3,2,78,21.81,120,18.3,140,6.47,9,3.86,510,352-4401
0,187.9,200.5,202.6,10.2,2,110,31.94,101,17.04,125,9.12,11,2.75,510,347-1473
0,129.2,214.1,214.9,10.3,5,71,21.96,68,18.2,100,9.67,4,2.78,510,347-2016
0,125.5,128.9,251.9,6.3,4,106,21.34,96,10.96,129,11.34,6,1.7,415,388-8948
26,257.2,224.3,204,12.6,1,108,43.72,122,19.07,118,9.18,4,3.4,510,402-5509
0,124.6,146.4,169.4,10.5,1,90,21.18,70,12.44,95,7.62,6,2.84,415,367-2598
0,175.1,216.9,243.7,9.9,1,144,29.77,69,18.44,146,10.97,3,2.67,408,370-5001
0,124.3,173.4,256.3,7.5,3,91,21.13,105,14.74,109,11.53,5,2.03,415,332-3693
0,271.6,156,136.3,11.6,2,130,46.17,131,13.26,108,6.13,9,3.13,415,403-9766
0,219.9,143.3,130.6,11.7,1,80,37.38,117,12.18,69,5.88,7,3.16,510,363-2407
33,183.3,201.4,177.4,10.4,3,115,31.16,87,17.12,84,7.98,15,2.81,415,395-9214
0,101.1,214.4,179.5,10.3,2,119,17.19,67,18.22,112,8.08,5,2.78,408,351-8894
0,203.3,228.9,222.2,14.3,1,70,34.56,97,19.46,118,10,3,3.86,408,406-5003
35,175.4,190,138.7,10.5,2,88,29.82,65,16.15,94,6.24,3,2.84,415,398-1332
0,266,214.6,306.2,14.2,2,97,45.22,94,18.24,100,13.78,2,3.83,415,363-8033
41,171.6,136.1,183.4,10.8,0,110,29.17,78,11.57,103,8.25,7,2.92,415,333-1012
0,78.7,225.6,150.4,14,0,98,13.38,102,19.18,106,6.77,8,3.78,510,391-6260
20,211.9,215.1,238.5,9.4,0,110,36.02,120,18.28,107,10.73,2,2.54,510,336-1353
0,63.7,195.8,210.1,10,1,101,10.83,95,16.64,87,9.45,6,2.7,415,365-5629
0,173.4,213.7,141.5,11.5,1,100,29.48,74,18.16,69,6.37,4,3.11,415,349-4397
0,237.7,207.1,182.2,4.5,0,98,40.41,121,17.6,95,8.2,4,1.22,415,380-3910
0,225.9,162.8,272.1,10.1,1,123,38.4,106,13.84,85,12.24,4,2.73,415,354-7820
32,173,209.4,231.1,12.2,0,101,29.41,93,17.8,91,10.4,4,3.29,415,338-9952
0,224.9,143.8,198.9,8,0,102,38.23,87,12.22,105,8.95,2,2.16,415,405-1821
0,237.7,181.5,185.7,7.7,1,122,40.41,91,15.43,151,8.36,4,2.08,510,329-8669
0,137,217,182.1,10,2,128,23.29,116,18.45,86,8.19,5,2.7,415,328-8808
0,142.5,176.1,189.6,8.2,2,109,24.23,107,14.97,88,8.53,3,2.21,510,409-3018
0,142.4,126.2,274.2,4.6,1,126,24.21,118,10.73,71,12.34,4,1.24,408,421-5994
21,147,197.3,267.4,8.7,2,112,24.99,43,16.77,93,12.03,3,2.35,415,354-4448
0,220.3,188.6,278.4,10.6,1,124,37.45,101,16.03,98,12.53,4,2.86,510,352-5081
0,149.2,260.7,201,8.1,1,96,25.36,116,22.16,120,9.05,2,2.19,415,401-7803
0,204.4,137.5,226,10,0,88,34.75,111,11.69,100,10.17,4,2.7,415,420-6052
0,216.8,207.3,228.6,5.6,1,77,36.86,117,17.62,117,10.29,2,1.51,408,352-6084
28,308,247.8,152.9,7.4,1,123,52.36,128,21.06,103,6.88,3,2,510,388-8583
0,58,67.5,185.9,11.5,0,125,9.86,116,5.74,136,8.37,3,3.11,415,415-3158
0,173.2,236.2,240.2,11.8,2,80,29.44,94,20.08,84,10.81,6,3.19,415,402-9304
19,210.3,241.8,215.7,13.1,4,90,35.75,87,20.55,102,9.71,3,3.54,415,341-1916
24,58.9,305.5,158.9,12.1,0,125,10.01,90,25.97,73,7.15,6,3.27,408,381-2745
0,236.8,167.1,280.2,9.7,3,102,40.26,87,14.2,115,12.61,3,2.62,415,402-5014
0,228.9,160.7,203.1,12.5,0,102,38.91,136,13.66,109,9.14,2,3.38,415,399-8846
32,90,276.3,185.2,8.6,2,87,15.3,113,23.49,107,8.33,6,2.32,408,328-9267
0,146.7,106.2,197.7,11.1,2,128,24.94,74,9.03,104,8.9,4,3,408,348-7224
0,237.3,154,237,11.2,1,83,40.34,65,13.09,105,10.67,6,3.02,408,336-2190
0,162.8,229.6,332.7,13.6,0,118,27.68,91,19.52,94,14.97,3,3.67,415,376-4705
20,186.9,256.3,334.7,8.9,1,114,31.77,91,21.79,104,15.06,2,2.4,415,381-4076
0,86.1,259.8,148,9.1,2,100,14.64,113,22.08,79,6.66,9,2.46,415,348-8464
0,212.3,215.4,186.8,11.3,2,89,36.09,127,18.31,73,8.41,2,3.05,408,412-7020
0,151,120.6,152.8,9.2,2,98,25.67,119,10.25,81,6.88,2,2.48,415,386-8432
0,158.6,130.4,229.8,6.9,2,67,26.96,96,11.08,80,10.34,5,1.86,408,337-1802
0,296,226.4,246.8,12.3,0,93,50.32,117,19.24,98,11.11,10,3.32,510,366-1084
32,212.3,251.5,208.7,6.6,3,77,36.09,78,21.38,85,9.39,2,1.78,510,352-4182
0,234.4,179.3,285.5,10.4,3,61,39.85,111,15.24,117,12.85,6,2.81,415,368-5628
0,176.8,187.5,196.8,6.5,2,92,30.06,97,15.94,88,8.86,3,1.76,510,333-8996
19,157.3,257.7,190.4,9.6,0,123,26.74,94,21.9,107,8.57,6,2.59,415,353-2557
26,146.6,172.8,173.8,10,1,68,24.92,67,14.69,113,7.82,2,2.7,415,356-8621
0,260.5,102.4,129.7,9.8,1,108,44.29,110,8.7,148,5.84,5,2.65,415,354-6942
20,146.1,277.4,137.7,6.2,1,98,24.84,104,23.58,100,6.2,3,1.67,415,377-9829
0,124.5,141.2,268.2,11.4,2,134,21.17,78,12,113,12.07,2,3.08,408,348-4660
0,209.4,237.4,239.2,9.8,1,49,35.6,117,20.18,98,10.76,11,2.65,415,410-5199
0,285.7,167.5,260,8.7,1,44,48.57,144,14.24,97,11.7,4,2.35,415,397-6542
0,190.9,161.4,231.9,8.4,1,44,32.45,109,13.72,100,10.44,2,2.27,415,333-4492
0,144.4,264.6,185.4,9.9,1,88,24.55,105,22.49,94,8.34,3,2.67,408,405-9573
50,208.8,132.9,136.7,11.1,2,130,35.5,104,11.3,107,6.15,4,3,415,359-7255
36,77.6,207,255.7,10.9,1,141,13.19,60,17.6,115,11.51,2,2.94,415,419-5501
0,271.1,237.4,145.4,8.4,1,101,46.09,133,20.18,103,6.54,6,2.27,415,404-4809
0,240.8,144.5,125.7,11.6,0,104,40.94,92,12.28,98,5.66,1,3.13,415,344-6334
0,114.8,192.6,259,12.2,0,98,19.52,101,16.37,108,11.66,5,3.29,510,400-1899
34,138.8,142,183.8,11.8,1,80,23.6,108,12.07,77,8.27,7,3.19,415,346-5053
27,209.8,155,251.5,7.2,0,112,35.67,80,13.18,111,11.32,6,1.94,408,398-2148
0,134.9,248.4,236.2,14.7,3,98,22.93,130,21.11,113,10.63,2,3.97,408,347-7675
0,164,153.1,123.8,6.4,0,99,27.88,102,13.01,104,5.57,4,1.73,415,411-8956
0,245.5,192.7,141.7,9.1,1,130,41.74,54,16.38,83,6.38,4,2.46,415,390-3761
32,80.3,199.9,170.8,16.6,0,94,13.65,124,16.99,117,7.69,3,4.48,408,377-3876
0,90.7,207.5,169.4,5.6,2,90,15.42,109,17.64,96,7.62,5,1.51,408,345-2476
36,190.3,256.6,214.9,3.8,1,115,32.35,78,21.81,145,9.67,4,1.03,408,337-7879
0,108.6,209.9,222.6,7.9,1,108,18.46,126,17.84,117,10.02,5,2.13,408,361-7283
17,89.8,233.2,165.7,9.3,4,88,15.27,75,19.82,116,7.46,7,2.51,408,372-4868
15,252.4,187.8,259.6,10,2,106,42.91,69,15.96,137,11.68,3,2.7,415,346-8863
32,183.4,269.1,203.5,6.7,5,94,31.18,120,22.87,38,9.16,4,1.81,415,390-5267
0,183.4,141.9,200.4,10.4,2,103,31.18,113,12.06,122,9.02,9,2.81,408,392-1547
0,155.2,135.9,184.6,3.8,3,100,26.38,84,11.55,82,8.31,9,1.03,408,340-8177
19,165.8,186.9,249.7,0,1,122,28.19,89,15.89,78,11.24,0,0,415,383-4802
0,209.4,273.8,150.2,12.8,0,67,35.6,89,23.27,88,6.76,1,3.46,510,378-8567
0,279.3,201.6,280.8,7.9,2,104,47.48,87,17.14,99,12.64,2,2.13,415,406-7844
0,174.1,99.1,211.6,7.7,2,102,29.6,118,8.42,126,9.52,2,2.08,415,402-9173
0,175.7,184.6,156.9,9.1,2,78,29.87,96,15.69,92,7.06,2,2.46,415,352-3440
0,256.5,222.1,156.7,13,1,87,43.61,101,18.88,122,7.05,3,3.51,415,363-1413
0,170.2,187.5,119.5,4.3,0,89,28.93,83,15.94,100,5.38,3,1.16,415,394-8861
0,139.6,250.2,158.1,10.8,1,92,23.73,115,21.27,79,7.11,4,2.92,408,358-4036
34,208.8,142.1,214.6,12.5,4,119,35.5,106,12.08,87,9.66,4,3.38,415,392-4680
0,210.1,248.9,158.6,14.4,4,126,35.72,108,21.16,88,7.14,2,3.89,510,354-2762
0,113.6,158.6,187.7,10.5,2,87,19.31,98,13.48,87,8.45,6,2.84,415,371-5811
0,202.6,163,268.1,8.3,0,89,34.44,96,13.86,151,12.06,3,2.24,415,387-2014
0,174.4,265.8,182.4,0,4,112,29.65,122,22.59,87,8.21,0,0,408,411-6598
0,210.6,164.2,201.4,9.4,0,117,35.8,103,13.96,68,9.06,5,2.54,415,355-9356
0,121.5,253,195.7,10.7,1,88,20.66,124,21.51,120,8.81,4,2.89,510,406-4720
0,127.8,181.6,197.3,15.9,2,67,21.73,112,15.44,63,8.88,2,4.29,415,356-7239
0,135.2,242,246.9,10.2,2,98,22.98,107,20.57,96,11.11,2,2.75,415,328-8747
0,99.4,275,212.1,16.7,2,62,16.9,86,23.38,94,9.54,3,4.51,510,388-9464
0,276.9,246.9,254.4,10.3,1,105,47.07,94,20.99,107,11.45,3,2.78,415,406-2866
0,163.4,240.1,164,11.6,2,134,27.78,87,20.41,147,7.38,2,3.13,408,333-5729
0,287.4,235.3,292.1,5,4,116,48.86,126,20,114,13.14,3,1.35,510,391-1499
23,120.5,227.8,158.5,10.2,1,104,20.49,115,19.36,100,7.13,3,2.75,408,386-8690
0,184.1,204.9,224.3,9.8,2,106,31.3,70,17.42,133,10.09,3,2.65,510,391-2231
0,185,232.5,191.1,14.9,3,84,31.45,129,19.76,82,8.6,4,4.02,510,332-2275
0,160.9,144.2,120.4,12.9,1,109,27.35,152,12.26,97,5.42,12,3.48,415,340-4028
0,207.6,251.6,191.6,10.9,2,68,35.29,123,21.39,100,8.62,6,2.94,415,363-3486
0,209.2,0,175.4,11.8,1,134,35.56,0,0,94,7.89,6,3.19,415,418-3181
0,158.4,306.6,144.2,2.1,1,71,26.93,66,26.06,93,6.49,4,0.57,510,351-3316
0,149,131,238.6,8.6,2,73,25.33,81,11.14,69,10.74,3,2.32,408,369-3626
0,204.5,208.8,224,9.8,0,63,34.77,95,17.75,119,10.08,2,2.65,510,353-2763
0,288.8,175.9,215.4,9.5,0,86,49.1,87,14.95,106,9.69,2,2.57,408,358-7165
40,108.6,206.4,126.3,13.4,0,90,18.46,154,17.54,118,5.68,4,3.62,415,353-3223
0,97.5,260.4,88.7,7,1,129,16.58,78,22.13,100,3.99,5,1.89,415,338-9044
0,166.5,261,262.7,13.3,0,102,28.31,103,22.19,85,11.82,5,3.59,415,341-7296
0,156.2,90,205.1,7.3,1,104,26.55,101,7.65,116,9.23,5,1.97,415,398-4431
31,225.2,256.8,249.7,11.5,4,89,38.28,117,21.83,87,11.24,1,3.11,415,408-5601
0,287.4,259.6,153.2,10,1,118,48.86,84,22.07,86,6.89,3,2.7,415,328-5188
19,175.3,241.3,211.4,7.8,0,96,29.8,146,20.51,109,9.51,2,2.11,415,329-4474
0,102.1,219.5,73.7,9.8,0,75,17.36,97,18.66,92,3.32,5,2.65,408,357-4573
0,157.9,259.6,230,14,0,103,26.84,90,22.07,117,10.35,2,3.78,415,341-7112
19,146.5,246.4,199,4.1,1,73,24.91,65,20.94,114,8.96,4,1.11,415,400-3147
0,245.8,286.7,240.7,9,1,116,41.79,91,24.37,115,10.83,13,2.43,415,378-1936
0,177.7,215.6,236.7,10.5,1,114,30.21,110,18.33,67,10.65,5,2.84,415,347-1640
0,250.8,152.5,148.1,10,2,146,42.64,105,12.96,104,6.66,5,2.7,408,374-9531
0,117.8,199.2,244.1,11.8,0,100,20.03,105,16.93,119,10.98,4,3.19,408,380-4374
0,119.7,189.7,256.2,12.9,2,113,20.35,84,16.12,108,11.53,7,3.48,415,380-9409
0,242.2,226.1,268.6,8.2,5,87,41.17,101,19.22,121,12.09,3,2.21,415,387-1116
0,163.4,249.3,249.7,9.8,7,83,27.78,119,21.19,90,11.24,4,2.65,415,400-7509
0,161,208,208.1,8.4,3,113,27.37,134,17.68,81,9.36,4,2.27,415,403-6225
0,128.7,169.5,193.6,10.3,1,111,21.88,104,14.41,97,8.71,5,2.78,408,382-8274
0,81.6,268.1,140.8,8.6,1,94,13.87,112,22.79,75,6.34,18,2.32,415,354-5764
20,207.7,199.7,216.5,7.3,1,91,35.31,113,16.97,110,9.74,1,1.97,415,387-6912
0,128.6,216.2,255.3,6.3,6,115,21.86,88,18.38,96,11.49,2,1.7,408,384-3413
0,233.3,209.8,210.6,9.1,1,65,39.66,93,17.83,109,9.48,4,2.46,415,367-3950
0,182.1,134.9,152.3,10,5,106,30.96,106,11.47,75,6.85,3,2.7,415,396-4254
36,168,163.2,172.7,8,6,81,28.56,125,13.87,120,7.77,2,2.16,415,333-3010
0,251.6,175.1,184.4,5.4,1,88,42.77,103,14.88,112,8.3,5,1.46,415,393-1891
30,183.8,183.4,235,11.6,0,102,31.25,123,15.59,52,10.58,7,3.13,415,336-9053
0,256.4,214.5,233.7,7.9,3,44,43.59,105,18.23,75,10.52,1,2.13,408,353-3372
0,180.2,97.7,181.7,8.4,1,134,30.63,85,8.3,134,8.18,3,2.27,415,386-8943
0,227.8,161.8,217,8,1,81,38.73,97,13.75,106,9.76,5,2.16,408,376-9716
20,147.8,276.8,149.9,10.2,0,132,25.13,94,23.53,110,6.75,6,2.75,415,370-8676
0,234.9,270.8,219.3,13.9,1,136,39.93,134,23.02,101,9.87,2,3.75,415,360-2329
0,110.9,213.4,186.2,7.9,2,54,18.85,82,18.14,116,8.38,2,2.13,408,360-1320
22,124.5,231.7,222.2,6.4,1,94,21.17,90,19.69,108,10,12,1.73,415,329-8638
0,233.5,187.7,122.3,9.6,0,81,39.7,71,15.95,97,5.5,2,2.59,415,385-1118
35,197.3,141.1,212.1,10.1,2,134,33.54,99,11.99,90,9.54,4,2.73,415,408-8269
0,58.2,202.1,210.5,10.4,0,96,9.89,126,17.18,97,9.47,5,2.81,510,391-2334
0,212.7,225.2,195.1,7,1,72,36.16,90,19.14,99,8.78,6,1.89,510,373-8900
0,151.5,131.7,235.3,11.8,0,89,25.76,78,11.19,131,10.59,4,3.19,415,382-3512
0,146.3,218.7,236,11.5,1,117,24.87,93,18.59,97,10.62,5,3.11,415,420-4089
0,195.1,148.8,224.5,6.7,0,100,33.17,95,12.65,117,10.1,2,1.81,408,406-8465
0,208.9,214.8,247.9,13,1,71,35.51,92,18.26,108,11.16,5,3.51,510,386-6114
0,135.7,208.4,209,8.8,7,107,23.07,103,17.71,95,9.4,3,2.38,408,413-9328
0,225.9,275.6,201.4,14.3,3,86,38.4,105,23.43,108,9.06,3,3.86,415,335-7144
0,122.2,167.2,194.8,9.7,1,67,20.77,62,14.21,98,8.77,6,2.62,415,414-5177
0,153.3,224.5,273.4,8.9,2,106,26.06,117,19.08,152,12.3,5,2.4,510,350-5993
0,214,192.4,242.6,7.9,1,117,36.38,89,16.35,99,10.92,4,2.13,415,370-1465
0,194.8,167.2,100.3,10.8,1,112,33.12,85,14.21,61,4.51,6,2.92,408,385-2370
0,206.7,281.1,158.5,11,3,87,35.14,83,23.89,77,7.13,5,2.97,415,358-9146
12,188,151.3,201.9,10.5,2,105,31.96,107,12.86,132,9.09,3,2.84,415,357-8515
0,122.3,118.8,147.9,13.7,3,83,20.79,94,10.1,95,6.66,3,3.7,408,406-8995
0,259.3,175.2,222.4,12,3,96,44.08,97,14.89,36,10.01,5,3.24,415,344-3145
0,115.1,211.3,136.1,13.8,2,114,19.57,70,17.96,85,6.12,3,3.73,408,341-9890
28,172.9,137.6,203.8,8.3,1,109,29.39,94,11.7,109,9.17,6,2.24,415,365-4387
0,156.4,130.4,207.3,7.3,1,116,26.59,114,11.08,109,9.33,5,1.97,415,375-3341
24,128.1,143.4,191,11.6,1,104,21.78,127,12.19,98,8.59,3,3.13,415,418-3096
0,196.6,170.2,194.3,12.5,1,73,33.42,79,14.47,79,8.74,3,3.38,408,378-3879
0,227.9,302.6,191.5,5.5,1,130,38.74,71,25.72,82,8.62,7,1.49,408,344-1362
31,194.9,191.6,153,13.2,2,63,33.13,90,16.29,129,6.89,2,3.56,415,419-3937
34,44.9,134.2,168.4,13.3,1,63,7.63,82,11.41,118,7.58,3,3.59,408,348-4961
30,262.8,215.8,154.8,7.8,0,114,44.68,130,18.34,88,6.97,2,2.11,408,329-1410
0,211.2,252.7,225.8,12.3,0,70,35.9,122,21.48,104,10.16,3,3.32,415,332-9896
0,204,225.1,240.3,9.6,1,69,34.68,110,19.13,85,10.81,5,2.59,415,407-8575
0,223.2,127.5,289.3,14.5,3,109,37.94,86,10.84,83,13.02,4,3.92,510,387-2799
0,119,187.5,189.3,11.5,1,82,20.23,108,15.94,97,8.52,3,3.11,408,373-9108
0,266.1,225.2,224.7,8.9,3,91,45.24,79,19.14,58,10.11,8,2.4,415,345-3947
0,134.4,152.4,236.5,9.4,1,104,22.85,95,12.95,80,10.64,3,2.54,415,356-7511
0,171.1,257.2,91.6,16.2,1,78,29.09,83,21.86,92,4.12,3,4.37,415,343-4516
0,170.5,254.3,197.3,10.5,2,103,28.99,77,21.62,138,8.88,2,2.84,415,408-6305
0,178.5,146.9,217.1,9.9,1,124,30.35,141,12.49,102,9.77,7,2.67,415,338-7305
0,205.2,154.8,191.4,14.1,3,145,34.88,95,13.16,77,8.61,5,3.81,510,401-3077
31,232.8,183.5,206.8,13,0,97,39.58,111,15.6,111,9.31,2,3.51,415,401-6977
39,239.9,253.8,128.7,6.7,5,107,40.78,77,21.57,85,5.79,3,1.81,408,385-1464
0,55.6,288.7,111.2,12.1,2,97,9.45,83,24.54,110,5,3,3.27,408,417-5034
37,153.5,241.9,244.7,10.6,1,78,26.1,108,20.56,110,11.01,3,2.86,415,420-7066
0,109.8,189.6,206.7,11.1,1,100,18.67,104,16.12,85,9.3,3,3,510,394-8256
0,196.1,185.5,250,5.2,2,89,33.34,87,15.77,132,11.25,6,1.4,415,362-5044
0,166.8,143.5,210.7,11.8,0,127,28.36,121,12.2,130,9.48,4,3.19,510,350-2075
25,113.2,269.9,229.1,7.1,2,96,19.24,107,22.94,87,10.31,7,1.92,415,343-5372
0,203,150.9,245.5,14.6,1,92,34.51,125,12.83,131,11.05,9,3.94,510,377-9520
0,242.8,234.1,211.5,6,5,90,41.28,80,19.9,104,9.52,3,1.62,408,391-6773
0,156.5,140.2,227.4,12.2,2,102,26.61,134,11.92,111,10.23,2,3.29,415,403-4442
0,266.7,158.2,287.7,13.8,3,105,45.34,88,13.45,111,12.95,3,3.73,408,379-5885
23,182,216.1,156.9,9.8,1,80,30.94,85,18.37,82,7.06,4,2.65,415,399-1021
0,85.9,193.9,231.5,10.1,0,92,14.6,127,16.48,93,10.42,2,2.73,415,342-4004
33,146.6,114.8,220.4,2.9,0,87,24.92,59,9.76,99,9.92,7,0.78,415,382-7659
35,110.5,208.3,87.4,13.9,4,101,18.79,81,17.71,77,3.93,2,3.75,510,342-1004
0,118.6,199.6,53.3,11.5,1,89,20.16,97,16.97,61,2.4,5,3.11,415,398-5851
22,197.6,80,120.8,15.6,2,105,33.59,86,6.8,82,5.44,12,4.21,415,396-4869
32,210.3,192.2,246.1,10.8,6,116,35.75,83,16.34,92,11.07,4,2.92,510,422-8333
28,220.3,285.8,203,9.4,4,96,37.45,72,24.29,111,9.14,6,2.54,415,367-9127
0,150,232.4,261.2,12.5,1,98,25.5,101,19.75,123,11.75,6,3.38,415,420-3028
34,161.7,207.6,205.7,9.2,0,114,27.49,115,17.65,114,9.26,4,2.48,415,357-6348
0,191.4,167.4,216.5,14,3,116,32.54,99,14.23,112,9.74,5,3.78,415,386-1131
0,146.7,148.3,238.6,12.5,3,83,24.94,91,12.61,69,10.74,3,3.38,415,349-8391
0,109.4,101.3,167.3,7.8,1,103,18.6,111,8.61,106,7.53,7,2.11,510,421-1484
0,144.1,249.8,211.4,13.6,1,115,24.5,68,21.23,82,9.51,3,3.67,510,414-2663
42,248.9,170.8,104.5,11.2,1,93,42.31,108,14.52,91,4.7,8,3.02,415,327-6989
0,85.7,221.6,190.6,11.6,4,112,14.57,70,18.84,75,8.58,3,3.13,415,405-5513
0,214.8,209.7,164.4,9.4,3,112,36.52,104,17.82,97,7.4,5,2.54,415,345-9168
0,158.9,242.8,247.8,6.5,0,137,27.01,109,20.64,97,11.15,4,1.76,408,417-5146
28,110,141.5,237.3,6.4,2,94,18.7,76,12.03,87,10.68,3,1.73,510,339-2792
